sentence_id,word,tag
583,future,Noun
584,She,Pronoun_Subject
584,is,Auxiliary verb
584,creating,Verb_ing
584,an,Determiner
584,innovative,Adjective
584,design,Noun
585,We,Pronoun_Subject
585,will,Auxiliary verb
585,explore,Verb
585,new,Adjective
585,possibilities,Noun_plural
586,He,Pronoun_Subject
586,was,Auxiliary verb
586,focused,Adjective
586,on,Preposition
586,his,Possessive_adjective
586,project,Noun
587,I,Pronoun_Subject
587,am,Auxiliary verb
587,interested,Adjective
587,in,Preposition
587,modern,Adjective
587,technology,Noun
588,They,Pronoun_Subject
588,are,Auxiliary verb
588,analyzing,Verb_ing
588,the,Determiner
588,results,Noun_plural
589,She,Pronoun_Subject
589,has,Auxiliary verb
589,been,Verb_past_participle
589,sharing,Verb_ing
589,her,Possessive_adjective
589,ideas,Noun_plural
590,We,Pronoun_Subject
590,were,Auxiliary verb
590,excited,Adjective
590,about,Preposition
590,the,Determiner
590,opportunity,Noun
591,He,Pronoun_Subject
591,can,Auxiliary verb
591,complete,Verb
591,the,Determiner
591,assignment,Noun
592,They,Pronoun_Subject
592,have,Auxiliary verb
592,been,Verb_past_participle
592,discussing,Verb_ing
592,new,Adjective
592,strategies,Noun_plural
593,It,Pronoun_Subject
593,is,Auxiliary verb
593,a,Determiner
593,valuable,Adjective
593,experience,Noun
594,She,Pronoun_Subject
594,was,Auxiliary verb
594,preparing,Verb_ing
594,for,Preposition
594,her,Possessive_adjective
594,presentation,Noun
595,We,Pronoun_Subject
595,are,Auxiliary verb
595,learning,Verb_ing
595,new,Adjective
595,techniques,Noun_plural
596,He,Pronoun_Subject
596,will,Auxiliary verb
596,improve,Verb
596,his,Possessive_adjective
596,skills,Noun_plural
597,I,Pronoun_Subject
597,was,Auxiliary verb
597,focused,Adjective
597,on,Preposition
597,my,Possessive_adjective
597,goals,Noun_plural
598,They,Pronoun_Subject
598,can,Auxiliary verb
598,assist,Verb
598,their,Possessive_adjective
598,team,Noun
599,She,Pronoun_Subject
599,is,Auxiliary verb
599,reviewing,Verb_ing
599,the,Determiner
599,document,Noun
600,We,Pronoun_Subject
600,were,Auxiliary verb
600,surprised,Adjective
600,by,Preposition
600,the,Determiner
600,news,Noun
601,They,Pronoun_Subject
601,are,Auxiliary verb
601,discussing,Verb_ing
601,the,Determiner
601,project,Noun
602,We,Pronoun_Subject
602,will,Auxiliary verb
602,participate,Verb
602,in,Preposition
602,the,Determiner
602,meeting,Noun
603,I,Pronoun_Subject
603,am,Auxiliary verb
603,reading,Verb_ing
603,a,Determiner
603,book,Noun
604,He,Pronoun_Subject
604,has,Auxiliary verb
604,finished,Verb_past_participle
604,his,Possessive_adjective
604,homework,Noun
605,She,Pronoun_Subject
605,was,Auxiliary verb
605,thinking,Verb_ing
605,about,Preposition
605,the,Determiner
605,project,Noun
606,They,Pronoun_Subject
606,were,Auxiliary verb
606,discussing,Verb_ing
606,plans,Noun_plural
607,We,Pronoun_Subject
607,can,Auxiliary verb
607,improve,Verb
607,our,Possessive_adjective
607,work,Noun
608,It,Pronoun_Subject
608,was,Auxiliary verb
608,a,Determiner
608,pleasant,Adjective
608,day,Noun
609,He,Pronoun_Subject
609,is,Auxiliary verb
609,thinking,Verb_ing
609,about,Preposition
609,the,Determiner
609,meeting,Noun
610,I,Pronoun_Subject
610,have,Auxiliary verb
610,been,Verb_past_participle
610,reading,Verb_ing
610,new,Adjective
610,articles,Noun_plural
611,She,Pronoun_Subject
611,will,Auxiliary verb
611,organize,Verb
611,the,Determiner
611,conference,Noun
612,They,Pronoun_Subject
612,were,Auxiliary verb
612,working,Verb_ing
612,on,Preposition
612,their,Possessive_adjective
612,project,Noun
613,We,Pronoun_Subject
613,have,Auxiliary verb
613,prepared,Verb_past_participle
613,our,Possessive_adjective
613,presentation,Noun
614,He,Pronoun_Subject
614,is,Auxiliary verb
614,writing,Verb_ing
614,his,Possessive_adjective
614,report,Noun
615,She,Pronoun_Subject
615,has,Auxiliary verb
615,been,Verb_past_participle
615,helpful,Adjective
615,to,Preposition
615,us,Pronoun_object
616,They,Pronoun_Subject
616,will,Auxiliary verb
616,attend,Verb
616,the,Determiner
616,seminar,Noun
617,We,Pronoun_Subject
617,are,Auxiliary verb
617,planning,Verb_ing
617,to,Preposition
617,visit,Verb
617,the,Determiner
617,museum,Noun
618,I,Pronoun_Subject
618,have,Auxiliary verb
618,been,Verb_past_participle
618,learning,Verb_ing
618,new,Adjective
618,skills,Noun_plural
619,She,Pronoun_Subject
619,was,Auxiliary verb
619,considering,Verb_ing
619,a,Determiner
619,career,Noun
620,They,Pronoun_Subject
620,were,Auxiliary verb
620,waiting,Verb_ing
620,for,Preposition
620,their,Possessive_adjective
620,turn,Noun
621,We,Pronoun_Subject
621,have,Auxiliary verb
621,improved,Verb_past_participle
621,our,Possessive_adjective
621,productivity,Noun
622,It,Pronoun_Subject
622,was,Auxiliary verb
622,a,Determiner
622,difficult,Adjective
622,task,Noun
623,He,Pronoun_Subject
623,is,Auxiliary verb
623,considering,Verb_ing
623,to,Preposition
623,apply,Verb
623,for,Preposition
623,a,Determiner
623,job,Noun
624,I,Pronoun_Subject
624,am,Auxiliary verb
624,writing,Verb_ing
624,a,Determiner
624,report,Noun
625,She,Pronoun_Subject
625,has,Auxiliary verb
625,been,Verb_past_participle
625,working,Verb_ing
625,hard,Adverb
626,They,Pronoun_Subject
626,were,Auxiliary verb
626,preparing,Verb_ing
626,the,Determiner
626,proposal,Noun
627,We,Pronoun_Subject
627,have,Auxiliary verb
627,shared,Verb_past_participle
627,our,Possessive_adjective
627,ideas,Noun_plural
628,He,Pronoun_Subject
628,is,Auxiliary verb
628,preparing,Verb_ing
628,his,Possessive_adjective
628,presentation,Noun
629,She,Pronoun_Subject
629,has,Auxiliary verb
629,been,Verb_past_participle
629,helpful,Adjective
629,to,Preposition
629,them,Pronoun_object
630,They,Pronoun_Subject
630,were,Auxiliary verb
630,attending,Verb_ing
630,the,Determiner
630,conference,Noun
631,We,Pronoun_Subject
631,can,Auxiliary verb
631,help,Verb
631,improve,Verb
632,I,Pronoun_Subject
632,am,Auxiliary verb
632,attending,Verb_ing
632,the,Determiner
632,workshop,Noun
633,She,Pronoun_Subject
633,was,Auxiliary verb
633,preparing,Verb_ing
633,her,Possessive_adjective
633,notes,Noun_plural
634,They,Pronoun_Subject
634,are,Auxiliary verb
634,organizing,Verb_ing
634,the,Determiner
634,exhibition,Noun
635,We,Pronoun_Subject
635,have,Auxiliary verb
635,been,Verb_past_participle
635,learning,Verb_ing
635,about,Preposition
635,new,Adjective
635,technologies,Noun_plural
636,It,Pronoun_Subject
636,was,Auxiliary verb
636,a,Determiner
636,challenging,Adjective
636,project,Noun
637,He,Pronoun_Subject
637,is,Auxiliary verb
637,reviewing,Verb_ing
637,the,Determiner
637,report,Noun
638,I,Pronoun_Subject
638,have,Auxiliary verb
638,been,Verb_past_participle
638,writing,Verb_ing
638,my,Possessive_adjective
638,thesis,Noun
639,She,Pronoun_Subject
639,will,Auxiliary verb
639,attend,Verb
639,the,Determiner
639,conference,Noun
640,They,Pronoun_Subject
640,were,Auxiliary verb
640,sharing,Verb_ing
640,ideas,Noun_plural
641,We,Pronoun_Subject
641,can,Auxiliary verb
641,improve,Verb
641,our,Possessive_adjective
641,communication,Noun
642,It,Pronoun_Subject
642,was,Auxiliary verb
642,a,Determiner
642,simple,Adjective
642,solution,Noun
643,He,Pronoun_Subject
643,is,Auxiliary verb
643,preparing,Verb_ing
643,for,Preposition
643,the,Determiner
643,meeting,Noun
644,I,Pronoun_Subject
644,have,Auxiliary verb
644,been,Verb_past_participle
644,working,Verb_ing
644,on,Preposition
644,my,Possessive_adjective
644,project,Noun
645,She,Pronoun_Subject
645,was,Auxiliary verb
645,thinking,Verb_ing
645,about,Preposition
645,the,Determiner
645,future,Noun
646,They,Pronoun_Subject
646,were,Auxiliary verb
646,preparing,Verb_ing
646,the,Determiner
646,proposal,Noun
647,We,Pronoun_Subject
647,can,Auxiliary verb
647,develop,Verb
647,new,Adjective
647,strategies,Noun_plural
648,It,Pronoun_Subject
648,was,Auxiliary verb
648,a,Determiner
648,critical,Adjective
648,decision,Noun
649,He,Pronoun_Subject
649,is,Auxiliary verb
649,considering,Verb_ing
649,his,Possessive_adjective
649,options,Noun_plural
650,I,Pronoun_Subject
650,am,Auxiliary verb
650,reviewing,Verb_ing
650,the,Determiner
650,material,Noun
651,She,Pronoun_Subject
651,has,Auxiliary verb
651,been,Verb_past_participle
651,working,Verb_ing
651,on,Preposition
651,the,Determiner
651,assignment,Noun
652,They,Pronoun_Subject
652,will,Auxiliary verb
652,implement,Verb
652,the,Determiner
652,plan,Noun
653,We,Pronoun_Subject
653,have,Auxiliary verb
653,developed,Verb_past_participle
653,a,Determiner
653,new,Adjective
653,strategy,Noun
654,He,Pronoun_Subject
654,is,Auxiliary verb
654,preparing,Verb_ing
654,for,Preposition
654,the,Determiner
654,conference,Noun
655,She,Pronoun_Subject
655,will,Auxiliary verb
655,deliver,Verb
655,a,Determiner
655,speech,Noun
656,They,Pronoun_Subject
656,are,Auxiliary verb
656,working,Verb_ing
656,hard,Adverb
657,We,Pronoun_Subject
657,have,Auxiliary verb
657,shared,Verb_past_participle
657,our,Possessive_adjective
657,experiences,Noun_plural
658,It,Pronoun_Subject
658,was,Auxiliary verb
658,a,Determiner
658,memorable,Adjective
658,experience,Noun
659,He,Pronoun_Subject
659,is,Auxiliary verb
659,attending,Verb_ing
659,a,Determiner
659,conference,Noun
660,I,Pronoun_Subject
660,am,Auxiliary verb
660,working,Verb_ing
660,on,Preposition
660,a,Determiner
660,project,Noun
661,She,Pronoun_Subject
661,was,Auxiliary verb
661,considering,Verb_ing
661,a,Determiner
661,career,Noun
662,They,Pronoun_Subject
662,were,Auxiliary verb
662,helping,Verb_ing
662,each,Determiner
662,other,Pronoun_object
663,We,Pronoun_Subject
663,have,Auxiliary verb
663,discussed,Verb_past_participle
663,our,Possessive_adjective
663,plans,Noun_plural
664,He,Pronoun_Subject
664,is,Auxiliary verb
664,waiting,Verb_ing
664,for,Preposition
664,the,Determiner
664,results,Noun_plural
665,She,Pronoun_Subject
665,will,Auxiliary verb
665,share,Verb
665,her,Possessive_adjective
665,findings,Noun_plural
666,They,Pronoun_Subject
666,have,Auxiliary verb
666,been,Verb_past_participle
666,working,Verb_ing
666,together,Adverb
667,We,Pronoun_Subject
667,are,Auxiliary verb
667,attending,Verb_ing
667,a,Determiner
667,seminar,Noun
668,It,Pronoun_Subject
668,was,Auxiliary verb
668,a,Determiner
668,challenging,Adjective
668,decision,Noun
669,He,Pronoun_Subject
669,is,Auxiliary verb
669,preparing,Verb_ing
669,his,Possessive_adjective
669,assignment,Noun
670,I,Pronoun_Subject
670,have,Auxiliary verb
670,been,Verb_past_participle
670,attending,Verb_ing
670,meetings,Noun_plural
671,She,Pronoun_Subject
671,was,Auxiliary verb
671,organizing,Verb_ing
671,the,Determiner
671,materials,Noun_plural
672,They,Pronoun_Subject
672,are,Auxiliary verb
672,arranging,Verb_ing
672,the,Determiner
672,resources,Noun_plural
673,We,Pronoun_Subject
673,have,Auxiliary verb
673,been,Verb_past_participle
673,developing,Verb_ing
673,new,Adjective
673,approaches,Noun_plural
674,It,Pronoun_Subject
674,was,Auxiliary verb
674,a,Determiner
674,successful,Adjective
674,project,Noun
675,He,Pronoun_Subject
675,is,Auxiliary verb
675,reviewing,Verb_ing
675,the,Determiner
675,data,Noun_plural
676,I,Pronoun_Subject
676,am,Auxiliary verb
676,preparing,Verb_ing
676,my,Possessive_adjective
676,presentation,Noun
677,She,Pronoun_Subject
677,has,Auxiliary verb
677,been,Verb_past_participle
677,working,Verb_ing
677,on,Preposition
677,the,Determiner
677,report,Noun
678,They,Pronoun_Subject
678,were,Auxiliary verb
678,assisting,Verb_ing
678,with,Preposition
678,their,Possessive_adjective
678,tasks,Noun_plural
679,We,Pronoun_Subject
679,can,Auxiliary verb
679,work,Verb
679,together,Adverb
680,It,Pronoun_Subject
680,was,Auxiliary verb
680,a,Determiner
680,complex,Adjective
680,issue,Noun
681,He,Pronoun_Subject
681,is,Auxiliary verb
681,discussing,Verb_ing
681,the,Determiner
681,proposal,Noun
682,I,Pronoun_Subject
682,have,Auxiliary verb
682,been,Verb_past_participle
682,working,Verb_ing
682,on,Preposition
682,the,Determiner
682,project,Noun
683,She,Pronoun_Subject
683,will,Auxiliary verb
683,be,Verb
683,attending,Verb_ing
683,the,Determiner
683,workshop,Noun
684,They,Pronoun_Subject
684,were,Auxiliary verb
684,participating,Verb_ing
684,in,Preposition
684,the,Determiner
684,discussions,Noun_plural
685,We,Pronoun_Subject
685,have,Auxiliary verb
685,completed,Verb_past_participle
685,our,Possessive_adjective
685,assignment,Noun
686,It,Pronoun_Subject
686,was,Auxiliary verb
686,a,Determiner
686,critical,Adjective
686,milestone,Noun
687,He,Pronoun_Subject
687,is,Auxiliary verb
687,completing,Verb_ing
687,his,Possessive_adjective
687,report,Noun
688,I,Pronoun_Subject
688,am,Auxiliary verb
688,completing,Verb_ing
688,my,Possessive_adjective
688,work,Noun
689,She,Pronoun_Subject
689,has,Auxiliary verb
689,completed,Verb_past_participle
689,her,Possessive_adjective
689,assignment,Noun
690,They,Pronoun_Subject
690,are,Auxiliary verb
690,finalizing,Verb_ing
690,their,Possessive_adjective
690,plans,Noun_plural
691,We,Pronoun_Subject
691,have,Auxiliary verb
691,been,Verb_past_participle
691,working,Verb_ing
691,together,Adverb
692,It,Pronoun_Subject
692,was,Auxiliary verb
692,a,Determiner
692,successful,Adjective
692,initiative,Noun
693,He,Pronoun_Subject
693,is,Auxiliary verb
693,sharing,Verb_ing
693,his,Possessive_adjective
693,thoughts,Noun_plural
694,I,Pronoun_Subject
694,have,Auxiliary verb
694,been,Verb_past_participle
694,considering,Verb_ing
694,other,Adjective
694,options,Noun_plural
695,She,Pronoun_Subject
695,was,Auxiliary verb
695,reviewing,Verb_ing
695,her,Possessive_adjective
695,notes,Noun_plural
696,They,Pronoun_Subject
696,were,Auxiliary verb
696,discussing,Verb_ing
696,the,Determiner
696,plan,Noun
697,We,Pronoun_Subject
697,can,Auxiliary verb
697,implement,Verb
697,our,Possessive_adjective
697,solutions,Noun_plural
698,It,Pronoun_Subject
698,was,Auxiliary verb
698,a,Determiner
698,productive,Adjective
698,meeting,Noun
699,He,Pronoun_Subject
699,is,Auxiliary verb
699,finalizing,Verb_ing
699,his,Possessive_adjective
699,report,Noun
700,I,Pronoun_Subject
700,am,Auxiliary verb
700,preparing,Verb_ing
700,a,Determiner
700,proposal,Noun
701,She,Pronoun_Subject
701,has,Auxiliary verb
701,completed,Verb_past_participle
701,her,Possessive_adjective
701,report,Noun
702,They,Pronoun_Subject
702,are,Auxiliary verb
702,discussing,Verb_ing
702,how,Adverb
702,to,Preposition
702,improve,Verb
703,We,Pronoun_Subject
703,can,Auxiliary verb
703,work,Verb
703,more,Adverb
703,efficiently,Adverb
704,It,Pronoun_Subject
704,was,Auxiliary verb
704,a,Determiner
704,successful,Adjective
704,collaboration,Noun
705,He,Pronoun_Subject
705,is,Auxiliary verb
705,leading,Verb_ing
705,the,Determiner
705,discussion,Noun
706,I,Pronoun_Subject
706,am,Auxiliary verb
706,attending,Verb_ing
706,the,Determiner
706,seminar,Noun
707,She,Pronoun_Subject
707,was,Auxiliary verb
707,thinking,Verb_ing
707,about,Preposition
707,her,Possessive_adjective
707,goals,Noun_plural
708,They,Pronoun_Subject
708,have,Auxiliary verb
708,been,Verb_past_participle
708,improving,Verb_ing
708,their,Possessive_adjective
708,processes,Noun_plural
709,We,Pronoun_Subject
709,can,Auxiliary verb
709,implement,Verb
709,changes,Noun_plural
710,It,Pronoun_Subject
710,was,Auxiliary verb
710,a,Determiner
710,difficult,Adjective
710,decision,Noun
711,He,Pronoun_Subject
711,is,Auxiliary verb
711,organizing,Verb_ing
711,the,Determiner
711,materials,Noun_plural
712,I,Pronoun_Subject
712,have,Auxiliary verb
712,finished,Verb_past_participle
712,my,Possessive_adjective
712,homework,Noun
713,She,Pronoun_Subject
713,will,Auxiliary verb
713,be,Verb
713,attending,Verb_ing
713,the,Determiner
713,meeting,Noun
714,They,Pronoun_Subject
714,are,Auxiliary verb
714,developing,Verb_ing
714,new,Adjective
714,strategies,Noun_plural
715,We,Pronoun_Subject
715,can,Auxiliary verb
715,improve,Verb
715,our,Possessive_adjective
715,performance,Noun
716,It,Pronoun_Subject
716,was,Auxiliary verb
716,a,Determiner
716,good,Adjective
716,idea,Noun
717,He,Pronoun_Subject
717,is,Auxiliary verb
717,attending,Verb_ing
717,the,Determiner
717,conference,Noun
718,I,Pronoun_Subject
718,am,Auxiliary verb
718,planning,Verb_ing
718,to,Preposition
718,visit,Verb
718,the,Determiner
718,office,Noun
719,She,Pronoun_Subject
719,was,Auxiliary verb
719,thinking,Verb_ing
719,about,Preposition
719,the,Determiner
719,discussion,Noun
720,They,Pronoun_Subject
720,have,Auxiliary verb
720,been,Verb_past_participle
720,working,Verb_ing
720,together,Adverb
721,We,Pronoun_Subject
721,can,Auxiliary verb
721,help,Verb
721,each,Determiner
721,other,Pronoun_object
722,It,Pronoun_Subject
722,was,Auxiliary verb
722,a,Determiner
722,significant,Adjective
722,step,Noun
723,He,Pronoun_Subject
723,is,Auxiliary verb
723,reviewing,Verb_ing
723,his,Possessive_adjective
723,work,Noun
724,I,Pronoun_Subject
724,have,Auxiliary verb
724,been,Verb_past_participle
724,learning,Verb_ing
724,new,Adjective
724,skills,Noun_plural
725,She,Pronoun_Subject
725,will,Auxiliary verb
725,attend,Verb
725,the,Determiner
725,workshop,Noun
726,They,Pronoun_Subject
726,are,Auxiliary verb
726,preparing,Verb_ing
726,for,Preposition
726,the,Determiner
726,exam,Noun
727,We,Pronoun_Subject
727,have,Auxiliary verb
727,been,Verb_past_participle
727,discussing,Verb_ing
727,ideas,Noun_plural
728,It,Pronoun_Subject
728,was,Auxiliary verb
728,a,Determiner
728,simple,Adjective
728,solution,Noun
729,He,Pronoun_Subject
729,is,Auxiliary verb
729,working,Verb_ing
729,hard,Adverb
730,I,Pronoun_Subject
730,am,Auxiliary verb
730,completing,Verb_ing
730,my,Possessive_adjective
730,project,Noun
731,She,Pronoun_Subject
731,was,Auxiliary verb
731,considering,Verb_ing
731,her,Possessive_adjective
731,options,Noun_plural
732,They,Pronoun_Subject
732,will,Auxiliary verb
732,implement,Verb
732,the,Determiner
732,plan,Noun
733,We,Pronoun_Subject
733,can,Auxiliary verb
733,achieve,Verb
733,our,Possessive_adjective
733,goals,Noun_plural
734,It,Pronoun_Subject
734,was,Auxiliary verb
734,a,Determiner
734,difficult,Adjective
734,project,Noun
735,He,Pronoun_Subject
735,is,Auxiliary verb
735,reviewing,Verb_ing
735,the,Determiner
735,document,Noun
736,I,Pronoun_Subject
736,have,Auxiliary verb
736,been,Verb_past_participle
736,helping,Verb_ing
736,my,Possessive_adjective
736,team,Noun
737,She,Pronoun_Subject
737,will,Auxiliary verb
737,prepare,Verb
737,the,Determiner
737,presentation,Noun
738,They,Pronoun_Subject
738,are,Auxiliary verb
738,discussing,Verb_ing
738,plans,Noun_plural
739,We,Pronoun_Subject
739,have,Auxiliary verb
739,completed,Verb_past_participle
739,our,Possessive_adjective
739,homework,Noun
740,It,Pronoun_Subject
740,was,Auxiliary verb
740,a,Determiner
740,successful,Adjective
740,task,Noun
741,He,Pronoun_Subject
741,is,Auxiliary verb
741,thinking,Verb_ing
741,about,Preposition
741,his,Possessive_adjective
741,work,Noun
742,I,Pronoun_Subject
742,am,Auxiliary verb
742,helping,Verb_ing
742,them,Pronoun_object
743,She,Pronoun_Subject
743,has,Auxiliary verb
743,completed,Verb_past_participle
743,her,Possessive_adjective
743,project,Noun
744,They,Pronoun_Subject
744,are,Auxiliary verb
744,improving,Verb_ing
744,the,Determiner
744,workflow,Noun
745,We,Pronoun_Subject
745,can,Auxiliary verb
745,implement,Verb
745,the,Determiner
745,solution,Noun
746,It,Pronoun_Subject
746,was,Auxiliary verb
746,a,Determiner
746,creative,Adjective
746,idea,Noun
747,He,Pronoun_Subject
747,is,Auxiliary verb
747,finalizing,Verb_ing
747,his,Possessive_adjective
747,assignment,Noun
748,I,Pronoun_Subject
748,have,Auxiliary verb
748,been,Verb_past_participle
748,working,Verb_ing
748,on,Preposition
748,the,Determiner
748,project,Noun
749,She,Pronoun_Subject
749,will,Auxiliary verb
749,help,Verb
749,with,Preposition
749,the,Determiner
749,task,Noun
750,They,Pronoun_Subject
750,are,Auxiliary verb
750,attending,Verb_ing
750,the,Determiner
750,seminar,Noun
751,We,Pronoun_Subject
751,can,Auxiliary verb
751,share,Verb
751,our,Possessive_adjective
751,thoughts,Noun_plural
752,It,Pronoun_Subject
752,was,Auxiliary verb
752,a,Determiner
752,successful,Adjective
752,meeting,Noun
753,He,Pronoun_Subject
753,is,Auxiliary verb
753,working,Verb_ing
753,on,Preposition
753,the,Determiner
753,report,Noun
754,I,Pronoun_Subject
754,have,Auxiliary verb
754,completed,Verb_past_participle
754,my,Possessive_adjective
754,work,Noun
755,She,Pronoun_Subject
755,will,Auxiliary verb
755,complete,Verb
755,her,Possessive_adjective
755,assignment,Noun
756,They,Pronoun_Subject
756,have,Auxiliary verb
756,been,Verb_past_participle
756,working,Verb_ing
756,hard,Adverb
757,We,Pronoun_Subject
757,can,Auxiliary verb
757,finalize,Verb
757,the,Determiner
757,plan,Noun
758,It,Pronoun_Subject
758,was,Auxiliary verb
758,a,Determiner
758,good,Adjective
758,decision,Noun
759,He,Pronoun_Subject
759,is,Auxiliary verb
759,preparing,Verb_ing
759,his,Possessive_adjective
759,presentation,Noun
760,I,Pronoun_Subject
760,am,Auxiliary verb
760,attending,Verb_ing
760,the,Determiner
760,conference,Noun
761,She,Pronoun_Subject
761,was,Auxiliary verb
761,discussing,Verb_ing
761,the,Determiner
761,agenda,Noun
762,They,Pronoun_Subject
762,have,Auxiliary verb
762,been,Verb_past_participle
762,reviewing,Verb_ing
762,their,Possessive_adjective
762,notes,Noun_plural
763,We,Pronoun_Subject
763,can,Auxiliary verb
763,share,Verb
763,our,Possessive_adjective
763,ideas,Noun_plural
764,It,Pronoun_Subject
764,was,Auxiliary verb
764,a,Determiner
764,positive,Adjective
764,experience,Noun
765,He,Pronoun_Subject
765,is,Auxiliary verb
765,finalizing,Verb_ing
765,his,Possessive_adjective
765,assignment,Noun
766,I,Pronoun_Subject
766,have,Auxiliary verb
766,been,Verb_past_participle
766,reviewing,Verb_ing
766,the,Determiner
766,material,Noun
767,She,Pronoun_Subject
767,will,Auxiliary verb
767,attend,Verb
767,the,Determiner
767,meeting,Noun
768,They,Pronoun_Subject
768,are,Auxiliary verb
768,preparing,Verb_ing
768,for,Preposition
768,the,Determiner
768,workshop,Noun
769,We,Pronoun_Subject
769,can,Auxiliary verb
769,work,Verb
769,better,Adverb
770,It,Pronoun_Subject
770,was,Auxiliary verb
770,a,Determiner
770,challenging,Adjective
770,task,Noun
771,He,Pronoun_Subject
771,is,Auxiliary verb
771,attending,Verb_ing
771,the,Determiner
771,seminar,Noun
772,I,Pronoun_Subject
772,am,Auxiliary verb
772,helping,Verb_ing
772,my,Possessive_adjective
772,team,Noun
773,She,Pronoun_Subject
773,was,Auxiliary verb
773,working,Verb_ing
773,late,Adverb
774,They,Pronoun_Subject
774,have,Auxiliary verb
774,been,Verb_past_participle
774,discussing,Verb_ing
774,strategies,Noun_plural
775,We,Pronoun_Subject
775,can,Auxiliary verb
775,improve,Verb
775,our,Possessive_adjective
775,processes,Noun_plural
776,It,Pronoun_Subject
776,was,Auxiliary verb
776,a,Determiner
776,successful,Adjective
776,meeting,Noun
777,He,Pronoun_Subject
777,is,Auxiliary verb
777,planning,Verb_ing
777,to,Preposition
777,attend,Verb
777,the,Determiner
777,conference,Noun
778,I,Pronoun_Subject
778,am,Auxiliary verb
778,organizing,Verb_ing
778,the,Determiner
778,workshop,Noun
779,She,Pronoun_Subject
779,will,Auxiliary verb
779,review,Verb
779,the,Determiner
779,feedback,Noun
780,They,Pronoun_Subject
780,are,Auxiliary verb
780,reviewing,Verb_ing
780,the,Determiner
780,notes,Noun_plural
781,We,Pronoun_Subject
781,have,Auxiliary verb
781,prepared,Verb_past_participle
781,our,Possessive_adjective
781,presentation,Noun
782,It,Pronoun_Subject
782,was,Auxiliary verb
782,a,Determiner
782,well-organized,Adjective
782,discussion,Noun
783,He,Pronoun_Subject
783,is,Auxiliary verb
783,attending,Verb_ing
783,the,Determiner
783,seminar,Noun
784,I,Pronoun_Subject
784,have,Auxiliary verb
784,been,Verb_past_participle
784,preparing,Verb_ing
784,the,Determiner
784,agenda,Noun
785,She,Pronoun_Subject
785,will,Auxiliary verb
785,help,Verb
785,with,Preposition
785,the,Determiner
785,project,Noun
786,They,Pronoun_Subject
786,are,Auxiliary verb
786,reviewing,Verb_ing
786,their,Possessive_adjective
786,results,Noun_plural
787,We,Pronoun_Subject
787,can,Auxiliary verb
787,share,Verb
787,our,Possessive_adjective
787,thoughts,Noun_plural
788,It,Pronoun_Subject
788,was,Auxiliary verb
788,a,Determiner
788,successful,Adjective
788,meeting,Noun
789,He,Pronoun_Subject
789,is,Auxiliary verb
789,working,Verb_ing
789,on,Preposition
789,the,Determiner
789,report,Noun
790,I,Pronoun_Subject
790,have,Auxiliary verb
790,completed,Verb_past_participle
790,my,Possessive_adjective
790,work,Noun
791,She,Pronoun_Subject
791,will,Auxiliary verb
791,complete,Verb
791,her,Possessive_adjective
791,assignment,Noun
792,They,Pronoun_Subject
792,have,Auxiliary verb
792,been,Verb_past_participle
792,working,Verb_ing
792,hard,Adverb
793,We,Pronoun_Subject
793,can,Auxiliary verb
793,finalize,Verb
793,the,Determiner
793,plan,Noun
794,It,Pronoun_Subject
794,was,Auxiliary verb
794,a,Determiner
794,good,Adjective
794,decision,Noun
795,He,Pronoun_Subject
795,is,Auxiliary verb
795,preparing,Verb_ing
795,his,Possessive_adjective
795,presentation,Noun
796,I,Pronoun_Subject
796,am,Auxiliary verb
796,attending,Verb_ing
796,the,Determiner
796,conference,Noun
797,She,Pronoun_Subject
797,was,Auxiliary verb
797,discussing,Verb_ing
797,the,Determiner
797,agenda,Noun
798,They,Pronoun_Subject
798,have,Auxiliary verb
798,been,Verb_past_participle
798,reviewing,Verb_ing
798,their,Possessive_adjective
798,notes,Noun_plural
799,We,Pronoun_Subject
799,can,Auxiliary verb
799,share,Verb
799,our,Possessive_adjective
799,ideas,Noun_plural
800,It,Pronoun_Subject
800,was,Auxiliary verb
800,a,Determiner
800,positive,Adjective
800,experience,Noun
801,He,Pronoun_Subject
801,is,Auxiliary verb
801,organizing,Verb_ing
801,the,Determiner
801,project,Noun
802,I,Pronoun_Subject
802,have,Auxiliary verb
802,completed,Verb_past_participle
802,my,Possessive_adjective
802,work,Noun
803,She,Pronoun_Subject
803,will,Auxiliary verb
803,review,Verb
803,the,Determiner
803,proposal,Noun
804,They,Pronoun_Subject
804,are,Auxiliary verb
804,discussing,Verb_ing
804,new,Adjective
804,strategies,Noun_plural
805,We,Pronoun_Subject
805,can,Auxiliary verb
805,work,Verb
805,together,Adverb
806,It,Pronoun_Subject
806,was,Auxiliary verb
806,a,Determiner
806,creative,Adjective
806,solution,Noun
807,He,Pronoun_Subject
807,is,Auxiliary verb
807,working,Verb_ing
807,on,Preposition
807,the,Determiner
807,report,Noun
808,I,Pronoun_Subject
808,am,Auxiliary verb
808,attending,Verb_ing
808,the,Determiner
808,conference,Noun
809,She,Pronoun_Subject
809,was,Auxiliary verb
809,thinking,Verb_ing
809,about,Preposition
809,the,Determiner
809,meeting,Noun
810,They,Pronoun_Subject
810,have,Auxiliary verb
810,been,Verb_past_participle
810,working,Verb_ing
810,hard,Adverb
